sample_id,block_idx,is_correct,before_entropy,conf_entropy,after_entropy,delta_entropy,before_surprisal,conf_surprisal,after_surprisal,delta_surprisal,conf_length_tokens
156,0,True,0.3711170256137848,0.45844539999961853,0.37660810351371765,0.005491077899932861,0.7049658298492432,0.7315906882286072,0.2618034780025482,-0.44316235184669495,7
157,0,True,0.3901112675666809,0.4507388174533844,0.3575657606124878,-0.032545506954193115,0.7136039137840271,0.6464853882789612,0.2231176197528839,-0.4904862940311432,7
158,0,True,0.36917826533317566,0.41734981536865234,0.3837946653366089,0.014616400003433228,0.6357481479644775,0.8102262616157532,0.2972486913204193,-0.3384994566440582,7
159,0,True,0.6110796928405762,0.45310720801353455,0.3663643002510071,-0.2447153925895691,1.7662174701690674,0.6933421492576599,0.2599194049835205,-1.5062980651855469,7
160,0,True,0.3445718288421631,0.4296688735485077,0.3569905757904053,0.012418746948242188,0.6207805275917053,0.717109203338623,0.22530891001224518,-0.39547163248062134,7
161,0,True,0.48651424050331116,0.4405847191810608,0.36793822050094604,-0.11857602000236511,0.6071057319641113,0.685882568359375,0.25095054507255554,-0.3561551868915558,7
162,0,True,0.3697316646575928,0.43906423449516296,0.3679381310939789,-0.0017935335636138916,0.6812816262245178,0.693372368812561,0.26799944043159485,-0.413282185792923,7
163,0,True,0.40075093507766724,0.4155312180519104,0.3754923343658447,-0.02525860071182251,0.7331860065460205,0.8485382199287415,0.27540165185928345,-0.45778435468673706,7
164,0,True,0.6139875054359436,0.4177229106426239,0.37258267402648926,-0.24140483140945435,2.0955121517181396,0.8506579995155334,0.29089945554733276,-1.804612636566162,7
165,0,True,0.3312263786792755,0.42358139157295227,0.3569546341896057,0.0257282555103302,0.7643402218818665,0.747607409954071,0.22868919372558594,-0.5356510281562805,7
166,0,True,0.4166097939014435,0.411405086517334,0.3718457818031311,-0.04476401209831238,0.7043349146842957,0.8370241522789001,0.28513842821121216,-0.4191964864730835,7
167,0,True,0.35732361674308777,0.4617637097835541,0.35878825187683105,0.0014646351337432861,0.636561393737793,0.6525751352310181,0.2328593134880066,-0.4037020802497864,7
168,0,True,0.46932128071784973,0.5168063044548035,0.37839603424072266,-0.09092524647712708,0.5736850500106812,0.6828120350837708,0.2483161985874176,-0.32536885142326355,7
169,0,True,0.4320511817932129,0.4209444224834442,0.36888813972473145,-0.06316304206848145,1.1200194358825684,0.7239730954170227,0.22088457643985748,-0.8991348743438721,7
170,0,True,0.5445374250411987,0.4354303181171417,0.37480658292770386,-0.16973084211349487,0.6372989416122437,0.6700915694236755,0.2516568899154663,-0.38564205169677734,7
171,0,True,0.37531307339668274,0.4307134747505188,0.3652495741844177,-0.010063499212265015,0.6542761921882629,0.7068848013877869,0.2426120936870575,-0.41166409850120544,7
172,0,True,0.3973192870616913,0.4255834221839905,0.3461422622203827,-0.051177024841308594,0.8530483841896057,0.7624909281730652,0.2211599498987198,-0.6318884491920471,7
173,0,True,0.3334825336933136,0.4715368449687958,0.366254061460495,0.032771527767181396,0.5804861187934875,0.6764752268791199,0.2367161065340042,-0.34377002716064453,7
174,0,True,0.3676312267780304,0.5230083465576172,0.36733245849609375,-0.0002987682819366455,0.6406997442245483,0.716351330280304,0.2856891453266144,-0.35501059889793396,7
175,0,True,0.3980990946292877,0.4224042296409607,0.3640097975730896,-0.03408929705619812,0.7037776708602905,0.7789447903633118,0.2524089515209198,-0.4513687193393707,7
176,0,True,0.3820819854736328,0.4332500398159027,0.3497341275215149,-0.03234785795211792,0.7277489304542542,0.7534224390983582,0.2608393430709839,-0.46690958738327026,7
177,0,True,0.45543813705444336,0.42215052247047424,0.3771074414253235,-0.07833069562911987,0.6327078342437744,0.7433451414108276,0.22726646065711975,-0.40544137358665466,7
178,0,True,0.3940957486629486,0.4319120943546295,0.3558160662651062,-0.03827968239784241,0.6041303277015686,0.7505742907524109,0.23585127294063568,-0.36827903985977173,7
179,0,True,0.5147236585617065,0.4306572377681732,0.3636847734451294,-0.15103888511657715,0.7693892121315002,0.7260401844978333,0.2554278075695038,-0.5139614343643188,7
180,0,True,0.730893611907959,0.47319310903549194,0.4111707806587219,-0.31972283124923706,0.6436811089515686,0.7085198760032654,0.1872120499610901,-0.4564690589904785,7
181,0,True,0.32079851627349854,0.453448086977005,0.3687899708747864,0.04799145460128784,0.6870376467704773,0.776709258556366,0.25856679677963257,-0.4284708499908447,7
182,0,True,0.4026963710784912,0.4344225227832794,0.3729616701602936,-0.029734700918197632,0.5774160027503967,0.7073111534118652,0.25896382331848145,-0.3184521794319153,7
183,0,False,0.3648264408111572,0.4145510494709015,0.36464977264404297,-0.0001766681671142578,0.5719785094261169,0.784608781337738,0.2340255081653595,-0.33795300126075745,7
184,0,True,0.3209109604358673,0.42180612683296204,0.3759307861328125,0.05501982569694519,0.6419524550437927,0.8212500214576721,0.2722568213939667,-0.36969563364982605,7
185,0,True,0.4208095371723175,0.43010491132736206,0.3719775676727295,-0.04883196949958801,0.5826545357704163,0.7635403871536255,0.27876579761505127,-0.303888738155365,7
186,0,True,0.3082732856273651,0.43039464950561523,0.3710246682167053,0.06275138258934021,0.6669329404830933,0.7192410230636597,0.2566447854042053,-0.41028815507888794,7
187,0,True,0.3540395200252533,0.46528148651123047,0.36536073684692383,0.011321216821670532,0.6617852449417114,0.6899576783180237,0.24615328013896942,-0.4156319499015808,7
188,0,True,0.4363624155521393,0.4138030409812927,0.3719957768917084,-0.06436663866043091,0.8125553727149963,0.7893683314323425,0.2651194632053375,-0.5474358797073364,7
189,0,True,0.4571758210659027,0.4343673288822174,0.3638341724872589,-0.0933416485786438,0.5739498734474182,0.6802520155906677,0.2216828167438507,-0.3522670567035675,7
190,0,True,0.45002683997154236,0.44075626134872437,0.37122660875320435,-0.07880023121833801,0.7365388870239258,0.7122951149940491,0.2547543942928314,-0.48178449273109436,7
191,0,True,0.4070547819137573,0.40957775712013245,0.37292176485061646,-0.03413301706314087,0.6360092163085938,0.8794758915901184,0.23976996541023254,-0.3962392508983612,7
192,0,True,0.44408249855041504,0.43045908212661743,0.3802563548088074,-0.06382614374160767,0.786361813545227,0.7433024644851685,0.24898558855056763,-0.5373762249946594,7
193,0,True,0.4101649224758148,0.4514891803264618,0.3767026364803314,-0.0334622859954834,0.7186011672019958,0.675260066986084,0.21316254138946533,-0.5054386258125305,7
194,0,True,0.568461000919342,0.4314839541912079,0.35953783988952637,-0.20892316102981567,0.6842718720436096,0.6932220458984375,0.21186435222625732,-0.4724075198173523,7
195,0,True,0.400712251663208,0.42802268266677856,0.3506757616996765,-0.050036489963531494,0.6866303086280823,0.7857311964035034,0.22375524044036865,-0.4628750681877136,7
196,0,True,0.3873096704483032,0.46457400918006897,0.3763074278831482,-0.01100224256515503,0.7519151568412781,0.7581042051315308,0.25910529494285583,-0.49280986189842224,7
197,0,False,0.45799586176872253,0.44209808111190796,0.3609098196029663,-0.09708604216575623,0.5559479594230652,0.6571890115737915,0.2227822244167328,-0.3331657350063324,7
198,0,True,0.37225106358528137,0.43735742568969727,0.37842047214508057,0.006169408559799194,0.7168207168579102,0.7424848675727844,0.2501547336578369,-0.46666598320007324,7
199,0,True,0.53610759973526,0.43593829870224,0.35117316246032715,-0.18493443727493286,0.6382771730422974,0.6557234525680542,0.21289753913879395,-0.4253796339035034,7
